transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
23625454,2019-10-03 00:29:00,1129,2677,$100.00,Chip Transaction,27092,Vista,CA,92084.0,4829,
22867220,2019-04-25 12:53:00,1586,1365,$23.60,Chip Transaction,83271,Westbury,NY,11590.0,4214,
23037807,2019-05-31 16:43:00,61,3503,$58.00,Chip Transaction,59935,White Plains,NY,10606.0,5499,
23496301,2019-09-05 13:16:00,61,2622,$12.98,Chip Transaction,16927,Hong Kong,Hong Kong,,5411,
23121275,2019-06-18 11:04:00,128,5048,$128.43,Chip Transaction,86916,Houston,TX,77061.0,6300,
23555389,2019-09-18 00:38:00,973,3833,$18.69,Chip Transaction,20519,Corinth,MS,38835.0,5942,
22540074,2019-02-15 09:50:00,1207,6056,$27.47,Online Transaction,39021,ONLINE,,,4784,
22412506,2019-01-19 08:37:00,1398,3524,$1.10,Swipe Transaction,61579,Parsippany,NJ,7054.0,5411,
22724016,2019-03-26 04:34:00,1456,2211,$53.65,Chip Transaction,18215,Hattiesburg,MS,39401.0,5719,
22962456,2019-05-15 17:26:00,1098,1320,$14.38,Chip Transaction,21374,Sioux City,IA,51103.0,7832,
22370424,2019-01-10 10:25:00,488,4817,$106.63,Chip Transaction,38602,Mathis,TX,78368.0,5311,
23237852,2019-07-12 22:48:00,476,1070,$35.78,Chip Transaction,69972,Bangor,PA,18013.0,5814,
22659221,2019-03-12 11:55:00,219,4609,$27.06,Chip Transaction,81477,Saginaw,MI,48638.0,5311,
22812538,2019-04-13 20:44:00,190,2088,$36.68,Chip Transaction,55060,Skokie,IL,60077.0,5812,
22968829,2019-05-17 07:17:00,954,2220,$60.00,Chip Transaction,27092,Riverside,CA,92508.0,4829,
23628503,2019-10-03 14:23:00,135,2808,$31.62,Online Transaction,39021,ONLINE,,,4784,
23638980,2019-10-05 16:49:00,1098,2253,$90.00,Chip Transaction,59935,Granville,IA,51022.0,5499,
22384804,2019-01-13 09:58:00,1250,5419,$2.77,Swipe Transaction,84100,Mcclusky,ND,58463.0,5812,
22601222,2019-02-28 09:31:00,225,4780,$90.29,Chip Transaction,99483,Houston,TX,77035.0,5912,
22621469,2019-03-04 12:09:00,190,2088,$22.04,Online Transaction,27310,ONLINE,,,7349,
22645627,2019-03-09 13:59:00,1449,1003,$97.41,Swipe Transaction,20561,Warner Robins,GA,31093.0,5912,
22597462,2019-02-27 12:41:00,1640,4967,$26.22,Chip Transaction,48441,Adrian,MI,49221.0,7349,
23119298,2019-06-17 20:55:00,1398,200,$15.63,Swipe Transaction,75936,Parsippany,NJ,7054.0,5814,
22440421,2019-01-25 07:39:00,1579,11,$5.08,Swipe Transaction,50783,Tampa,FL,33618.0,5411,
22759943,2019-04-02 16:47:00,1931,3530,$16.00,Chip Transaction,20648,Wellesley Hills,MA,2481.0,7832,
23222836,2019-07-09 17:50:00,639,4877,$1.44,Chip Transaction,14528,Sandusky,OH,44870.0,5499,
23038625,2019-05-31 21:28:00,1529,3927,$70.56,Chip Transaction,69972,Pompano Beach,FL,33076.0,5814,
23135188,2019-06-21 10:44:00,757,3048,$10.63,Chip Transaction,13492,Brooklyn,NY,11235.0,5411,
22342075,2019-01-04 09:53:00,860,5782,$60.00,Chip Transaction,27092,Silver Spring,MD,20901.0,4829,
23538881,2019-09-14 12:22:00,1413,2255,$8.70,Chip Transaction,81060,Seattle,WA,98188.0,5812,
23211365,2019-07-07 10:34:00,1853,1034,$11.91,Swipe Transaction,20561,Stanberry,MO,64489.0,5912,
22716579,2019-03-24 12:22:00,128,5048,$100.00,Chip Transaction,27092,Houston,TX,77064.0,4829,
23105777,2019-06-15 07:43:00,1811,4894,$121.59,Chip Transaction,11643,Los Altos,CA,94024.0,7538,
22842706,2019-04-20 09:41:00,1718,2029,$43.40,Online Transaction,15143,ONLINE,,,4784,
22347169,2019-01-05 10:37:00,1750,3714,$65.63,Chip Transaction,60569,La Grange,IL,60525.0,5300,
22656459,2019-03-11 17:00:00,1741,3025,$42.54,Swipe Transaction,35451,Tucson,AZ,85704.0,5812,
22753545,2019-04-01 10:12:00,1741,6078,$57.00,Chip Transaction,59935,Tucson,AZ,85711.0,5499,
23587974,2019-09-24 21:13:00,1775,344,$-53.00,Chip Transaction,59935,Milford,DE,19963.0,5499,
22475115,2019-02-01 12:53:00,301,3742,$18.42,Chip Transaction,61195,Canton,GA,30114.0,5541,
22673054,2019-03-15 11:43:00,234,2052,$98.00,Chip Transaction,43293,Mesquite,TX,75150.0,5499,
22388776,2019-01-14 07:23:00,217,174,$53.92,Chip Transaction,79927,Summit Argo,IL,60501.0,5912,
23711962,2019-10-21 09:29:00,1931,3530,$139.86,Swipe Transaction,48919,Utica,NY,13502.0,5311,
23122177,2019-06-18 14:11:00,1323,318,$38.08,Chip Transaction,11468,Chaparral,NM,88081.0,5970,
22549603,2019-02-17 08:48:00,657,4662,$27.78,Chip Transaction,51708,Marshall,MN,56258.0,7210,
23639127,2019-10-05 17:34:00,96,361,$-87.00,Chip Transaction,43293,Yorba Linda,CA,92887.0,5499,
23509021,2019-09-08 07:31:00,1296,3665,$22.31,Online Transaction,50404,ONLINE,,,4784,
22824080,2019-04-16 11:16:00,1577,3504,$67.00,Chip Transaction,61195,Sarasota,FL,34243.0,5541,
23079124,2019-06-09 11:43:00,1081,3892,$55.94,Chip Transaction,43293,Aurora,CO,80013.0,5499,
23570487,2019-09-21 08:45:00,1296,3708,$15.92,Chip Transaction,14636,Longwood,FL,32750.0,4121,
22630162,2019-03-06 11:53:00,1407,5384,$88.92,Chip Transaction,3831,Bessemer,AL,35023.0,5411,
22786355,2019-04-08 10:08:00,1898,4543,$60.44,Swipe Transaction,68859,Montgomery,AL,36106.0,7230,
22881504,2019-04-28 11:41:00,1844,4421,$10.82,Chip Transaction,75781,Corpus Christi,TX,78413.0,5411,
22659987,2019-03-12 14:30:00,1201,4793,$-53.00,Chip Transaction,49789,Templeton,MA,1468.0,5541,
23538893,2019-09-14 12:24:00,1398,4930,$12.33,Chip Transaction,61579,Parsippany,NJ,7054.0,5411,
23594779,2019-09-26 11:39:00,793,2775,$0.77,Chip Transaction,75936,Fort Lauderdale,FL,33309.0,5814,
23389722,2019-08-13 21:21:00,1140,2195,$28.55,Chip Transaction,31603,Lawrence,KS,66049.0,5813,
22842183,2019-04-20 08:13:00,233,1297,$36.48,Chip Transaction,26130,Minneapolis,MN,55433.0,5300,
22473209,2019-02-01 07:17:00,1741,6078,$1.40,Chip Transaction,29838,Tucson,AZ,85711.0,5411,
22685522,2019-03-17 23:25:00,1323,318,$18.14,Chip Transaction,78127,Lordsburg,NM,88045.0,5411,
23409625,2019-08-18 07:12:00,920,2484,$2.42,Chip Transaction,66203,Albuquerque,NM,87105.0,5411,
23373751,2019-08-10 12:59:00,1577,3504,$61.00,Chip Transaction,22204,Rome,Italy,,5541,
23002586,2019-05-24 10:27:00,433,3163,$102.21,Chip Transaction,63573,Pana,IL,62557.0,5411,
22963053,2019-05-15 21:00:00,275,2769,$63.92,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
23569665,2019-09-21 06:17:00,1105,4119,$-70.00,Chip Transaction,59935,Corpus Christi,TX,78418.0,5499,
23610326,2019-09-29 14:49:00,233,1297,$7.73,Chip Transaction,75781,Minneapolis,MN,55433.0,5411,
22381598,2019-01-12 15:02:00,476,1070,$79.93,Chip Transaction,22204,Alburtis,PA,18011.0,5541,
23370501,2019-08-09 18:57:00,961,2202,$-98.00,Chip Transaction,22204,Odessa,FL,33556.0,5541,
23414920,2019-08-19 08:59:00,1529,1156,$80.00,Swipe Transaction,27092,Pompano Beach,FL,33076.0,4829,
22624797,2019-03-05 08:15:00,1098,2253,$-56.00,Chip Transaction,59935,Granville,IA,51022.0,5499,
23577087,2019-09-22 14:11:00,1917,5803,$166.62,Chip Transaction,64512,Rocky Point,NY,11778.0,5912,
23540192,2019-09-14 16:23:00,1393,3018,$30.19,Swipe Transaction,27601,David City,NE,68632.0,7538,
22980856,2019-05-19 14:32:00,1103,4984,$19.20,Chip Transaction,90865,Sagle,ID,83860.0,5311,
22798141,2019-04-10 21:50:00,1557,2102,$32.12,Chip Transaction,16141,Beaverton,OR,97008.0,7538,
23382039,2019-08-12 08:50:00,480,2929,$58.00,Chip Transaction,59935,Walnut Creek,CA,94598.0,5499,
23508737,2019-09-08 06:37:00,1041,2500,$15.12,Chip Transaction,54773,Grovetown,GA,30813.0,5311,
23277384,2019-07-21 09:06:00,156,1334,$4.92,Chip Transaction,43962,Fontana,CA,92335.0,5411,
23335937,2019-08-02 14:20:00,1926,1160,$11.81,Swipe Transaction,32231,Sanford,FL,32773.0,5921,
23450507,2019-08-26 15:55:00,1492,6134,$30.72,Chip Transaction,19756,Bothell,WA,98011.0,7832,
22492940,2019-02-05 08:43:00,249,5134,$41.97,Chip Transaction,27601,Rialto,CA,92376.0,7538,
22916925,2019-05-05 22:39:00,1039,4937,$15.98,Chip Transaction,11468,Los Angeles,CA,90064.0,5970,
23692917,2019-10-17 10:18:00,126,5872,$-56.00,Chip Transaction,61195,Little Rock,AR,72209.0,5541,
23505836,2019-09-07 12:36:00,1116,4905,$89.68,Chip Transaction,20561,Warminster,PA,18974.0,5912,
23613418,2019-09-30 09:44:00,1488,4874,$33.41,Online Transaction,51397,ONLINE,,,5651,
23010389,2019-05-25 21:53:00,1529,3927,$75.66,Chip Transaction,47680,Pompano Beach,FL,33076.0,5812,
23360911,2019-08-07 19:49:00,1098,5179,$54.51,Chip Transaction,61195,Jefferson,IA,50129.0,5541,
22952798,2019-05-13 13:40:00,1931,3530,$993.68,Chip Transaction,7257,Bangor,ME,4402.0,3260,
23005717,2019-05-24 23:27:00,1718,2029,$2.29,Swipe Transaction,86438,West Covina,CA,91792.0,5499,
23194967,2019-07-03 23:58:00,1920,5579,$-177.00,Swipe Transaction,41523,Baxter,MN,56425.0,3387,
23420521,2019-08-20 12:09:00,190,3851,$6.15,Chip Transaction,61195,Skokie,IL,60077.0,5541,
23078772,2019-06-09 10:40:00,928,3572,$10.69,Chip Transaction,23481,Houston,TX,77082.0,5812,
22801533,2019-04-11 14:47:00,1103,4984,$50.86,Chip Transaction,60569,Kaysville,UT,84037.0,5300,
22806449,2019-04-12 15:10:00,1758,4686,$0.08,Chip Transaction,14528,Meridian,MS,39301.0,5499,
22842104,2019-04-20 08:00:00,1634,2464,$3.00,Swipe Transaction,72225,Alamo,TX,78516.0,5411,
23710937,2019-10-21 06:14:00,1529,3927,$3.49,Chip Transaction,23492,Pompano Beach,FL,33076.0,5411,
23080559,2019-06-09 16:11:00,282,4822,$8.17,Swipe Transaction,65551,San Antonio,TX,78221.0,5411,
23088336,2019-06-11 11:43:00,1577,3504,$17.29,Online Transaction,85247,ONLINE,,,5815,
23703110,2019-10-19 11:33:00,957,82,$21.55,Chip Transaction,44578,Germantown,MD,20874.0,5812,
23467041,2019-08-30 10:01:00,1555,6042,$15.90,Swipe Transaction,14771,Gadsden,AL,35903.0,7542,
23015532,2019-05-27 01:35:00,274,309,$64.31,Chip Transaction,79927,Washington,DC,20011.0,5912,
22491683,2019-02-04 21:00:00,1529,3927,$84.50,Chip Transaction,69972,Pompano Beach,FL,33076.0,5814,
22510381,2019-02-08 22:54:00,837,160,$47.20,Chip Transaction,75936,Bridgeport,WV,26330.0,5814,
23663762,2019-10-11 06:37:00,1844,4114,$8.06,Chip Transaction,59397,Corpus Christi,TX,78411.0,5812,
22923210,2019-05-07 10:35:00,837,160,$114.60,Chip Transaction,7479,Morgantown,WV,26501.0,5932,
23578947,2019-09-22 23:12:00,1610,3968,$20.00,Chip Transaction,27092,Meridian,MS,39301.0,4829,
23032201,2019-05-30 14:53:00,1544,3137,$17.78,Online Transaction,18563,ONLINE,,,4121,
23509388,2019-09-08 08:37:00,1066,1126,$140.22,Chip Transaction,34490,Huntingdon Valley,PA,19006.0,5719,
22989085,2019-05-21 12:00:00,1248,5787,$8.65,Chip Transaction,55883,Janesville,WI,53546.0,5411,
22394813,2019-01-15 11:56:00,301,3742,$61.28,Chip Transaction,48919,Rome,Italy,,5311,
22740339,2019-03-29 14:04:00,53,3267,$21.21,Online Transaction,15143,ONLINE,,,4784,
22541862,2019-02-15 14:50:00,1016,1306,$5.20,Chip Transaction,75781,San Diego,CA,92130.0,5411,
23435718,2019-08-23 15:09:00,1908,5084,$44.04,Chip Transaction,20478,Mcallen,TX,78503.0,5621,
22757003,2019-04-02 06:09:00,1008,5850,$22.09,Swipe Transaction,11384,Chicago,IL,60630.0,5912,
22865798,2019-04-25 08:38:00,1253,3841,$75.27,Swipe Transaction,33121,Beacon Falls,CT,6403.0,5300,
23665637,2019-10-11 12:04:00,278,3919,$22.84,Swipe Transaction,39153,Houston,TX,77056.0,7230,
23473020,2019-08-31 13:29:00,433,2370,$11.68,Swipe Transaction,96049,Pana,IL,62557.0,5541,
22504208,2019-02-07 15:27:00,1758,2674,$54.10,Chip Transaction,60569,Columbia,MS,39429.0,5300,
23503054,2019-09-06 20:38:00,1398,4930,$27.91,Chip Transaction,75936,Parsippany,NJ,7054.0,5814,
22977448,2019-05-18 20:39:00,1771,5937,$47.26,Chip Transaction,98463,Roseville,CA,95678.0,5812,
23455853,2019-08-27 21:26:00,116,6072,$4.90,Chip Transaction,17220,Honeoye Falls,NY,14472.0,5812,
23484944,2019-09-03 00:49:00,301,3742,$6.88,Online Transaction,39021,ONLINE,,,4784,
22863772,2019-04-24 17:44:00,472,3007,$33.40,Online Transaction,30790,ONLINE,,,5192,
23711159,2019-10-21 07:02:00,1730,357,$2.16,Chip Transaction,14528,Jersey City,NJ,7306.0,5499,
23375055,2019-08-10 17:13:00,1313,4183,$24.70,Swipe Transaction,34490,Monroeville,PA,15146.0,5719,
22718198,2019-03-24 17:42:00,665,5357,$24.92,Chip Transaction,17493,Youngstown,OH,44511.0,5812,
22465855,2019-01-30 14:53:00,1039,5791,$84.12,Swipe Transaction,8649,Los Angeles,CA,90033.0,5912,
22481550,2019-02-02 18:56:00,64,5429,$80.00,Chip Transaction,27092,Whittier,CA,90604.0,4829,
22804655,2019-04-12 09:43:00,1771,3098,$-94.00,Chip Transaction,22204,Roseville,CA,95678.0,5541,
23034564,2019-05-31 07:00:00,1908,2461,$30.21,Chip Transaction,32858,Memphis,TN,38127.0,5311,
23468321,2019-08-30 13:42:00,208,2426,$44.36,Online Transaction,18563,ONLINE,,,4121,
23055715,2019-06-04 13:18:00,219,4994,$86.00,Chip Transaction,43293,Harrison,MI,48625.0,5499,
23563640,2019-09-19 17:28:00,53,3581,$23.62,Online Transaction,15143,ONLINE,,,4784,
22775104,2019-04-06 00:44:00,1634,4743,$2.99,Swipe Transaction,72225,Alamo,TX,78516.0,5411,
23607373,2019-09-29 05:45:00,1041,2500,$2.01,Swipe Transaction,61195,Trion,GA,30753.0,5541,
23299286,2019-07-25 20:27:00,1398,4930,$18.84,Chip Transaction,75936,Parsippany,NJ,7054.0,5814,
22956803,2019-05-14 12:38:00,789,4523,$12.94,Chip Transaction,75606,Amsterdam,Netherlands,,5411,
23711844,2019-10-21 09:06:00,104,3161,$-80.00,Chip Transaction,43293,Grand Prairie,TX,75050.0,5499,
23420916,2019-08-20 13:28:00,234,62,$91.01,Chip Transaction,99661,Mesquite,TX,75150.0,5411,
23104207,2019-06-14 18:46:00,200,2875,$14.23,Chip Transaction,26677,Prichard,WV,25555.0,5912,
22896622,2019-05-01 16:57:00,1006,2185,$28.17,Chip Transaction,35190,Elkhart,IN,46515.0,7230,
22659831,2019-03-12 13:59:00,1921,1181,$-90.00,Chip Transaction,59935,Danielsville,GA,30633.0,5499,
22800195,2019-04-11 10:53:00,1508,5646,$0.95,Swipe Transaction,35451,Bedford,IN,47421.0,5812,
22355689,2019-01-07 07:10:00,1027,1352,$18.34,Online Transaction,18563,ONLINE,,,4121,
23581515,2019-09-23 12:33:00,1006,2185,$4.76,Chip Transaction,39688,Hobart,IN,46342.0,5912,
22449661,2019-01-27 06:06:00,112,4398,$56.61,Online Transaction,39021,ONLINE,,,4784,
22700360,2019-03-21 08:15:00,913,3110,$-50.00,Chip Transaction,59935,Kissimmee,FL,34744.0,5499,
23255997,2019-07-16 16:54:00,1931,3530,$28.50,Chip Transaction,19756,Weston,MA,2493.0,7832,
22740783,2019-03-29 15:21:00,1741,1097,$131.14,Chip Transaction,29838,Tucson,AZ,85711.0,5411,
22362481,2019-01-08 14:19:00,598,2040,$37.25,Chip Transaction,81477,Groveton,NH,3582.0,5311,
23259699,2019-07-17 14:41:00,782,3051,$-78.00,Swipe Transaction,22204,Defiance,OH,43512.0,5541,
23499788,2019-09-06 08:54:00,1963,4565,$23.98,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,
23074339,2019-06-08 11:58:00,598,32,$9.24,Swipe Transaction,30170,Franconia,NH,3580.0,5411,
22642934,2019-03-09 06:09:00,517,106,$2.54,Chip Transaction,93013,Dearborn,MI,48126.0,5411,
23122178,2019-06-18 14:11:00,1544,3137,$3.02,Chip Transaction,24504,Jamestown,OH,45335.0,4214,
22430058,2019-01-22 21:00:00,1009,5601,$9.09,Chip Transaction,26810,Black Mountain,NC,28711.0,5541,
23051015,2019-06-03 12:39:00,313,4804,$-56.00,Chip Transaction,43293,Bartlesville,OK,74003.0,5499,
23742885,2019-10-27 20:40:00,1827,3395,$37.31,Chip Transaction,69965,Las Vegas,NV,89109.0,7995,
23472545,2019-08-31 12:04:00,955,5723,$5.34,Chip Transaction,59397,New Martinsville,WV,26155.0,5812,
23413948,2019-08-19 05:34:00,1008,5850,$1.48,Swipe Transaction,63611,Chicago,IL,60630.0,5411,
23636961,2019-10-05 10:46:00,757,4175,$12.46,Swipe Transaction,83268,Brooklyn,NY,11235.0,5812,
23208212,2019-07-06 15:35:00,464,3233,$107.91,Swipe Transaction,32175,Orlando,FL,32804.0,7538,
23271148,2019-07-20 00:17:00,554,2308,$5.32,Chip Transaction,20561,La Porte,TX,77571.0,5912,
22703813,2019-03-21 19:42:00,1098,5179,$58.00,Chip Transaction,59935,Rome,Italy,,5499,
22532747,2019-02-13 17:15:00,64,4852,$54.04,Chip Transaction,37369,Whittier,CA,90608.0,4111,
23640101,2019-10-06 02:20:00,1833,6118,$60.00,Chip Transaction,27092,Columbia,TN,38401.0,4829,
22912097,2019-05-04 23:53:00,1718,2379,$1.15,Chip Transaction,86438,West Covina,CA,91792.0,5499,
23075729,2019-06-08 16:15:00,1977,965,$0.57,Chip Transaction,14528,Dyer,IN,46311.0,5499,
22993871,2019-05-22 13:35:00,1105,4119,$23.84,Chip Transaction,50783,Mission,TX,78573.0,5411,
23367336,2019-08-09 08:28:00,1759,4472,$10.30,Chip Transaction,83530,Clemmons,NC,27012.0,5912,
22379538,2019-01-12 08:54:00,1596,995,$47.75,Online Transaction,15143,ONLINE,,,4784,
22823304,2019-04-16 08:20:00,1992,3797,$9.41,Chip Transaction,32361,Parma,MO,63870.0,5411,
23647031,2019-10-07 11:40:00,1898,4543,$82.49,Swipe Transaction,68859,Montgomery,AL,36106.0,7230,
23034350,2019-05-31 06:21:00,1445,4716,$2.71,Chip Transaction,53402,Claypool,IN,46510.0,5411,
23650300,2019-10-08 07:08:00,217,174,$32.35,Chip Transaction,86410,Downers Grove,IL,60515.0,5211,
23185271,2019-07-01 16:56:00,1507,3449,$1.74,Swipe Transaction,14528,Sterling,IL,61081.0,5499,
22480856,2019-02-02 15:48:00,335,5131,$103.77,Chip Transaction,4439,Boynton Beach,FL,33426.0,5651,
23616882,2019-10-01 01:55:00,1931,3530,$38.01,Chip Transaction,50783,Wellesley,MA,2482.0,5411,
23113351,2019-06-16 15:48:00,1992,1132,$35.67,Chip Transaction,26909,Grandview,MO,64030.0,5211,
23488181,2019-09-03 17:00:00,53,3581,$24.65,Online Transaction,15143,ONLINE,,,4784,
22769686,2019-04-04 19:06:00,1413,2255,$21.14,Online Transaction,39021,ONLINE,,,4784,
22401611,2019-01-16 22:42:00,1008,5850,$25.58,Swipe Transaction,30055,Chicago,IL,60630.0,7832,
22800481,2019-04-11 11:40:00,280,2959,$15.37,Swipe Transaction,44578,San Rafael,CA,94901.0,5812,
23287636,2019-07-23 11:49:00,1296,3665,$17.19,Chip Transaction,14636,Longwood,FL,32750.0,4121,
22457600,2019-01-28 15:29:00,112,4339,$1.03,Chip Transaction,86438,Carthage,NY,13619.0,5499,
23050341,2019-06-03 10:38:00,525,5240,$19.12,Online Transaction,18563,ONLINE,,,4121,
23058913,2019-06-05 09:14:00,1931,3530,$130.99,Chip Transaction,44758,Arlington,MA,2476.0,5411,
23184719,2019-07-01 15:10:00,115,38,$73.96,Swipe Transaction,32858,Yorktown Heights,NY,10598.0,5311,
22892723,2019-04-30 19:39:00,1759,4472,$31.80,Chip Transaction,61195,Oceanside,CA,92057.0,5541,
23157430,2019-06-26 05:20:00,1098,2253,$10.21,Chip Transaction,53787,Alta,IA,51002.0,5921,
22929659,2019-05-08 18:11:00,1082,3308,$80.00,Chip Transaction,27092,Fresno,CA,93710.0,4829,
23355875,2019-08-06 17:12:00,917,2887,$30.77,Chip Transaction,23481,Alpine,CA,91901.0,5812,
23488160,2019-09-03 16:55:00,1098,5179,$-99.00,Chip Transaction,26810,Denison,IA,51442.0,5541,
23433906,2019-08-23 09:49:00,1755,998,$30.94,Online Transaction,39021,ONLINE,,,4784,
23221102,2019-07-09 11:59:00,597,3414,$99.00,Chip Transaction,43293,Crofton,MD,21114.0,5499,
22732666,2019-03-28 02:25:00,1425,1141,$21.40,Online Transaction,39021,ONLINE,,,4784,
23756558,2019-10-30 20:55:00,1398,200,$12.39,Swipe Transaction,35451,Passaic,NJ,7055.0,5812,
23460590,2019-08-29 01:33:00,247,5191,$3.46,Chip Transaction,15968,Lake Charles,LA,70605.0,5812,
22579505,2019-02-23 13:32:00,275,3036,$9.69,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22639057,2019-03-08 09:23:00,152,2848,$-95.00,Chip Transaction,59935,Atlanta,GA,30318.0,5499,
23368173,2019-08-09 10:56:00,1313,4183,$2.73,Chip Transaction,20519,Pittsburgh,PA,15236.0,5942,
23648895,2019-10-07 17:44:00,68,27,$52.54,Chip Transaction,75495,Davenport,IA,52803.0,5300,
22424284,2019-01-21 14:44:00,782,4169,$-67.00,Chip Transaction,22204,Defiance,OH,43512.0,5541,
22373822,2019-01-11 05:28:00,190,2088,$153.55,Chip Transaction,3997,Spring Grove,IL,60081.0,4111,
23596336,2019-09-26 16:26:00,152,2848,$124.20,Chip Transaction,90145,Atlanta,GA,30316.0,5411,
22872706,2019-04-26 14:34:00,313,3153,$38.71,Chip Transaction,75936,New York,NY,10040.0,5814,
22752636,2019-04-01 07:34:00,1067,4387,$2.18,Swipe Transaction,75781,Derby,KS,67037.0,5411,
23215294,2019-07-08 08:01:00,1664,2273,$1.64,Swipe Transaction,59935,Ann Arbor,MI,48103.0,5499,
23721384,2019-10-23 11:21:00,1072,201,$24.77,Swipe Transaction,66175,New Bloomfield,MO,65063.0,5211,
22525533,2019-02-12 07:02:00,1963,4565,$7.20,Chip Transaction,61195,Vacaville,CA,95687.0,5541,
23732836,2019-10-25 16:56:00,1523,4521,$58.88,Chip Transaction,76276,Greensboro,NC,27407.0,4900,
23612553,2019-09-30 07:08:00,360,3592,$12.95,Swipe Transaction,28069,Woodbine,NJ,8270.0,5411,
23443239,2019-08-25 08:46:00,1827,3959,$-72.00,Chip Transaction,61195,Vista,CA,92083.0,5541,
22339029,2019-01-03 15:16:00,850,3176,$68.47,Swipe Transaction,54677,Shepherdsville,KY,40165.0,5300,
23221967,2019-07-09 14:44:00,1201,4793,$-79.00,Chip Transaction,61195,Woburn,MA,1801.0,5541,
23227205,2019-07-10 17:24:00,1937,3327,$69.49,Swipe Transaction,37865,O Fallon,MO,63366.0,5211,
23411761,2019-08-18 13:30:00,1981,2996,$107.21,Chip Transaction,30286,Cape Coral,FL,33914.0,4814,
22363406,2019-01-08 17:49:00,1697,2746,$21.21,Online Transaction,16798,ONLINE,,,4121,
22534409,2019-02-14 07:11:00,954,2220,$100.00,Chip Transaction,27092,Riverside,CA,92508.0,4829,
22830857,2019-04-17 20:08:00,850,3176,$-66.00,Chip Transaction,26810,Shepherdsville,KY,40165.0,5541,
23760193,2019-10-31 14:51:00,837,160,$5.09,Chip Transaction,20916,Keyser,WV,26726.0,5651,
23649561,2019-10-07 21:57:00,1445,4716,$18.76,Chip Transaction,36872,Elkhart,IN,46514.0,7832,
22919344,2019-05-06 12:18:00,1429,2378,$13.41,Swipe Transaction,75781,Denver,CO,80222.0,5411,
22388050,2019-01-13 23:51:00,1225,5762,$40.82,Chip Transaction,24437,San Rafael,CA,94901.0,4121,
22997291,2019-05-23 09:15:00,469,5290,$6.97,Chip Transaction,25887,Placentia,CA,92870.0,5814,
23531484,2019-09-12 22:50:00,613,2635,$51.79,Chip Transaction,26909,Broadview,IL,60155.0,5211,
23513571,2019-09-09 06:54:00,46,3732,$16.84,Chip Transaction,88646,Ozone Park,NY,11417.0,5812,
22513042,2019-02-09 13:03:00,639,4877,$10.67,Chip Transaction,46284,Sandusky,OH,44870.0,5411,
22460779,2019-01-29 11:53:00,1140,3148,$140.72,Chip Transaction,86192,Lawrence,KS,66049.0,8021,
22337820,2019-01-03 11:37:00,554,2424,$12.16,Chip Transaction,75781,Valley Mills,TX,76689.0,5411,
22372404,2019-01-10 16:20:00,839,5667,$93.00,Chip Transaction,43293,Naugatuck,CT,6770.0,5499,
22999226,2019-05-23 14:57:00,112,6040,$86.44,Chip Transaction,12469,Carthage,NY,13619.0,5300,
22824121,2019-04-16 11:26:00,629,4712,$115.26,Chip Transaction,61195,Ellicott City,MD,21043.0,5541,
22637042,2019-03-07 19:13:00,1027,5543,$65.00,Chip Transaction,13646,Kansas City,KS,66103.0,7538,
22549493,2019-02-17 08:30:00,1296,67,$11.83,Online Transaction,18563,ONLINE,,,4121,
22395667,2019-01-15 14:38:00,1877,2398,$-64.00,Chip Transaction,22204,Rockwall,TX,75032.0,5541,
22942863,2019-05-11 12:54:00,313,4804,$68.00,Chip Transaction,43293,Bartlesville,OK,74003.0,5499,
23488542,2019-09-03 19:01:00,1488,4874,$121.80,Online Transaction,84554,ONLINE,,,7801,
23065591,2019-06-06 15:06:00,988,4384,$61.11,Chip Transaction,76589,Gretna,LA,70056.0,7538,
22574584,2019-02-22 13:10:00,1693,2266,$12.21,Swipe Transaction,23481,Scottsdale,AZ,85271.0,5812,
23260765,2019-07-17 19:02:00,734,4990,$8.11,Chip Transaction,88699,Buffalo,NY,14211.0,5921,
22341253,2019-01-04 07:25:00,1398,4930,$37.67,Online Transaction,39021,ONLINE,,,4784,
22770014,2019-04-04 21:14:00,1995,2439,$37.69,Swipe Transaction,11442,Chambersburg,PA,17202.0,5812,
22883023,2019-04-28 16:21:00,464,3233,$120.00,Chip Transaction,27092,Orlando,FL,32807.0,4829,
23400811,2019-08-16 09:53:00,1605,1133,$12.98,Swipe Transaction,17802,Middletown,OH,45042.0,5921,
23200258,2019-07-05 06:25:00,190,3851,$3.88,Chip Transaction,59935,Skokie,IL,60077.0,5499,
22582714,2019-02-24 09:02:00,1116,79,$16.33,Online Transaction,39021,ONLINE,,,4784,
23044414,2019-06-02 07:17:00,942,3174,$16.23,Chip Transaction,68989,Prairieville,LA,70769.0,7210,
23433395,2019-08-23 08:14:00,1352,59,$125.78,Chip Transaction,43762,Traverse City,MI,49684.0,5912,
23110086,2019-06-16 05:27:00,1098,1320,$9.41,Chip Transaction,50783,Ute,IA,51060.0,5411,
22772972,2019-04-05 13:18:00,1250,2610,$9.55,Chip Transaction,20519,Mount Pleasant,PA,15666.0,5942,
