transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
20083883,2017-09-12 14:34:00,1538,3206,$12.03,Chip Transaction,83480,New York,NY,10032.0,9402,
21974455,2018-10-18 12:24:00,1335,2330,$10.83,Swipe Transaction,97844,Ladera Ranch,CA,92694.0,5812,
20873280,2018-02-27 00:46:00,52,3951,$136.98,Swipe Transaction,12796,Red Hook,NY,12571.0,7922,
21740810,2018-08-29 18:06:00,1332,2406,$50.91,Swipe Transaction,78454,Putnam Valley,NY,10579.0,5812,
18050047,2016-07-07 13:14:00,742,3943,$13.17,Swipe Transaction,20519,Chantilly,VA,20151.0,5942,
18522360,2016-10-16 11:50:00,1210,4846,$9.37,Chip Transaction,13523,Mount Carmel,PA,17851.0,5310,
18987964,2017-01-23 15:44:00,719,5518,$33.31,Chip Transaction,99370,Rockford,IL,61107.0,5311,
18748508,2016-12-03 15:01:00,1382,1110,$15.39,Chip Transaction,12974,Dallas,TX,75253.0,7210,
19096523,2017-02-15 15:37:00,1058,4502,$35.53,Online Transaction,39021,ONLINE,,,4784,
17948747,2016-06-15 21:57:00,1183,4211,$37.67,Chip Transaction,25717,Clarksville,IN,47129.0,5812,
20717623,2018-01-24 19:12:00,1862,4049,$79.30,Chip Transaction,95061,Des Moines,IA,50313.0,7230,
20431364,2017-11-25 08:07:00,1294,4629,$30.44,Chip Transaction,50783,Union City,NJ,7087.0,5411,
18086336,2016-07-15 09:28:00,1394,4039,$14.01,Chip Transaction,83271,Saint Louis,MO,63143.0,4214,
21531727,2018-07-16 15:10:00,803,1172,$4.49,Chip Transaction,50783,San Jose,CA,95139.0,5411,
22177427,2018-11-30 11:24:00,1463,5499,$1.20,Chip Transaction,14528,Kerhonkson,NY,12446.0,5499,
21017875,2018-03-29 16:22:00,401,3004,$9.19,Chip Transaction,81833,North Hollywood,CA,91605.0,5912,
20472272,2017-12-03 21:09:00,1151,5006,$67.00,Chip Transaction,43293,Princeton,NJ,8540.0,5499,
19782176,2017-07-10 18:13:00,1956,1125,$13.09,Chip Transaction,97979,Anaheim,CA,92804.0,5411,
19288186,2017-03-28 13:38:00,1727,5982,$37.76,Swipe Transaction,61195,Columbia,SC,29229.0,5541,
20347428,2017-11-07 13:49:00,1437,5818,$12.92,Chip Transaction,37297,Vancouver,WA,98683.0,5411,
18318764,2016-09-02 20:23:00,1237,5163,$32.50,Online Transaction,96246,ONLINE,,,4784,
19635384,2017-06-09 20:00:00,866,3337,$657.36,Chip Transaction,55555,Pittsburgh,PA,15206.0,5712,
22162817,2018-11-27 11:28:00,866,3337,$26.62,Chip Transaction,98876,Pittsburgh,PA,15203.0,5411,
19268286,2017-03-24 09:56:00,351,4512,$3.51,Chip Transaction,90329,Flushing,NY,11355.0,5411,
20860420,2018-02-24 09:03:00,1983,2653,$9.86,Swipe Transaction,59397,Aliso Viejo,CA,92656.0,5812,
20287938,2017-10-25 20:55:00,1234,22,$25.85,Online Transaction,18563,ONLINE,,,4121,
17493074,2016-03-10 12:17:00,1809,1338,$22.77,Online Transaction,18563,ONLINE,,,4121,
19554627,2017-05-23 21:02:00,1245,4498,$25.98,Swipe Transaction,60569,Sandston,VA,23150.0,5300,
19104364,2017-02-17 10:27:00,273,5777,$8.19,Chip Transaction,46284,Leavittsburg,OH,44430.0,5411,
18119335,2016-07-22 09:55:00,1169,2485,$81.00,Chip Transaction,43293,Round Rock,TX,78665.0,5499,
18559963,2016-10-24 12:12:00,581,211,$24.63,Chip Transaction,32858,New Orleans,LA,70121.0,5311,
20452298,2017-11-29 15:37:00,125,2023,$8.46,Chip Transaction,94123,Modesto,CA,95351.0,5310,
17565565,2016-03-26 08:21:00,1194,5999,$15.78,Swipe Transaction,83480,Chattanooga,TN,37416.0,9402,
18598608,2016-11-01 15:25:00,1662,2675,$157.20,Chip Transaction,11849,Belleville,IL,62221.0,5912,
19049518,2017-02-05 16:43:00,359,3567,$9.88,Swipe Transaction,50783,Lawrenceville,GA,30043.0,5411,
19570415,2017-05-27 07:47:00,605,212,$3.34,Chip Transaction,75781,Brooklyn,NY,11210.0,5411,
17523819,2016-03-17 06:21:00,570,5897,$54.70,Chip Transaction,29646,Gainesville,GA,30504.0,7538,
22263745,2018-12-18 17:37:00,496,4517,$-213.00,Swipe Transaction,71883,Martin,GA,30557.0,3405,
17662881,2016-04-16 01:31:00,1791,2215,$108.87,Online Transaction,17976,ONLINE,,,4900,
19611542,2017-06-04 20:25:00,1293,5260,$39.29,Online Transaction,41122,ONLINE,,,4784,
20564543,2017-12-23 11:47:00,543,4320,$80.00,Chip Transaction,43293,Creswell,OR,97426.0,5499,
17687674,2016-04-21 08:53:00,315,5656,$-56.00,Chip Transaction,59935,Massillon,OH,44646.0,5499,
20829638,2018-02-17 15:39:00,1526,3664,$19.09,Chip Transaction,2177,Burney,CA,96013.0,5411,
21188043,2018-05-04 16:09:00,1256,6116,$852.22,Chip Transaction,29742,Morristown,NJ,7960.0,3256,
19313104,2017-04-02 17:53:00,154,4340,$5.42,Chip Transaction,22204,Fayetteville,NC,28314.0,5541,
19103237,2017-02-17 07:00:00,655,2133,$1.56,Chip Transaction,94761,Lorain,OH,44052.0,5812,
21707421,2018-08-22 17:57:00,147,2634,$51.06,Chip Transaction,35451,Aurora,CO,80014.0,5812,
20439832,2017-11-27 05:36:00,851,1241,$2.38,Chip Transaction,178,Shelbyville,KY,40065.0,5812,
17270638,2016-01-21 20:18:00,566,3439,$20.42,Chip Transaction,49158,Grand Ledge,MI,48837.0,4121,
21147774,2018-04-26 08:11:00,127,988,$177.83,Chip Transaction,26629,Luverne,AL,36049.0,5912,
21598144,2018-07-30 14:35:00,580,2724,$13.53,Chip Transaction,78113,Celina,OH,45822.0,5921,
18149703,2016-07-28 15:48:00,1376,3532,$189.00,Chip Transaction,39991,Lincoln Park,MI,48146.0,3771,
21416764,2018-06-22 10:47:00,952,1275,$11.91,Chip Transaction,83480,Chestnut Hill,MA,2467.0,9402,
19406588,2017-04-22 12:50:00,1675,3473,$65.31,Swipe Transaction,61466,Puyallup,WA,98373.0,7230,
17414279,2016-02-21 15:40:00,17,4962,$5.85,Chip Transaction,26810,Hickory,NC,28602.0,5541,
17378303,2016-02-14 06:08:00,1166,1222,$13.96,Chip Transaction,20561,Fairfield,OH,45014.0,5912,
18945887,2017-01-14 14:00:00,218,2846,$5.72,Chip Transaction,83480,Union City,NJ,7087.0,9402,
18594375,2016-10-31 17:46:00,1840,3322,$74.80,Chip Transaction,76256,Beaverton,OR,97005.0,5912,
17234677,2016-01-14 09:42:00,906,1190,$35.12,Online Transaction,6458,ONLINE,,,4900,
20007234,2017-08-27 10:50:00,870,3257,$140.00,Swipe Transaction,27092,Aquasco,MD,20608.0,4829,
21390048,2018-06-16 15:07:00,254,1247,$8.83,Chip Transaction,86410,Golden,CO,80401.0,5211,
18574768,2016-10-27 13:09:00,1567,3956,$140.00,Swipe Transaction,27092,Binghamton,NY,13903.0,4829,
21425322,2018-06-24 07:31:00,1117,1162,$91.74,Chip Transaction,18131,Garland,TX,75043.0,4111,
21656612,2018-08-12 03:23:00,671,5592,$0.85,Chip Transaction,14528,Blytheville,AR,72315.0,5499,
19870013,2017-07-29 09:08:00,1654,1368,$5.94,Chip Transaction,78454,Newport,RI,2840.0,5812,
19030714,2017-02-01 16:02:00,1582,6110,$38.87,Online Transaction,15143,ONLINE,,,4784,
19167316,2017-03-02 15:45:00,1083,3710,$12.21,Swipe Transaction,45928,Ashland,KY,41102.0,4121,
21628751,2018-08-06 06:34:00,1376,2182,$10.64,Chip Transaction,26810,Cedar Park,TX,78613.0,5541,
17529238,2016-03-18 09:18:00,211,3739,$23.41,Chip Transaction,56431,Lake Havasu City,AZ,86404.0,5541,
21393123,2018-06-17 09:54:00,1955,4220,$25.69,Chip Transaction,26909,Franklin,NC,28734.0,5211,
17718667,2016-04-27 20:44:00,1171,3237,$3.36,Chip Transaction,6866,Kailua,HI,96734.0,5310,
21803569,2018-09-12 07:13:00,149,3590,$1.34,Chip Transaction,85022,San Diego,CA,92127.0,5812,
19334423,2017-04-07 09:25:00,1633,5012,$26.98,Chip Transaction,81477,Mesa,AZ,85203.0,5311,
18336633,2016-09-06 15:22:00,1789,5130,$73.85,Chip Transaction,36934,Holland,IN,47541.0,7538,
20076000,2017-09-10 20:38:00,84,5750,$67.33,Chip Transaction,98374,Laurel Springs,NC,28644.0,5411,
18469716,2016-10-05 07:23:00,1585,339,$2.88,Swipe Transaction,29547,Jacksonville,FL,32222.0,5812,
17928338,2016-06-11 16:46:00,1635,1309,$202.74,Chip Transaction,1338,Jamaica,NY,11434.0,4900,
21295048,2018-05-27 12:54:00,1967,5088,$13.23,Chip Transaction,25544,Lake Forest,CA,92630.0,7349,
21312974,2018-05-31 11:01:00,106,5310,$7.98,Chip Transaction,86823,Indianapolis,IN,46203.0,5411,
17295633,2016-01-27 09:31:00,1888,1017,$57.97,Chip Transaction,26810,Farmington,MN,55024.0,5541,
21920757,2018-10-06 22:07:00,630,4520,$60.00,Chip Transaction,27092,Jacksonville,FL,32221.0,4829,
18314694,2016-09-01 21:57:00,328,3150,$43.41,Chip Transaction,55060,Charlotte,NC,28215.0,5812,
19556097,2017-05-24 08:46:00,1840,5915,$40.81,Chip Transaction,30928,Beaverton,OR,97005.0,5541,
20657915,2018-01-12 08:37:00,1742,5869,$7.88,Swipe Transaction,74363,Noblesville,IN,46060.0,5812,
22179826,2018-11-30 20:43:00,157,1052,$54.43,Chip Transaction,75936,Perris,CA,92571.0,5814,Insufficient Balance
21972421,2018-10-18 06:05:00,1089,3159,$16.89,Chip Transaction,33120,Louisville,KY,40299.0,5813,
19894491,2017-08-03 12:23:00,1916,2395,$4.26,Chip Transaction,4581,Quincy,FL,32352.0,5651,
21396321,2018-06-17 21:43:00,1458,117,$26.67,Chip Transaction,93848,New Orleans,LA,70119.0,5310,
21500292,2018-07-10 01:47:00,213,2136,$-201.00,Chip Transaction,7777,Calgary,Canada,,3684,
18475370,2016-10-06 09:39:00,1888,1016,$87.00,Chip Transaction,59935,Philadelphia,PA,19130.0,5499,
19635935,2017-06-10 01:47:00,1394,4039,$94.81,Chip Transaction,30286,Saint Louis,MO,63129.0,4814,
21623853,2018-08-05 05:49:00,1089,2682,$19.58,Chip Transaction,33120,Louisville,KY,40299.0,5813,
19982139,2017-08-22 07:39:00,1221,355,$45.04,Chip Transaction,32175,Moreno Valley,CA,92553.0,7538,
21733796,2018-08-28 10:47:00,641,14,$7.10,Chip Transaction,41943,Columbus,OH,43228.0,5813,
18635273,2016-11-09 12:10:00,235,6064,$230.08,Chip Transaction,65792,New York,NY,10025.0,8021,
17403547,2016-02-19 10:57:00,1983,3399,$102.25,Chip Transaction,89069,Laguna Beach,CA,92651.0,5251,
21598060,2018-07-30 14:20:00,659,5658,$17.76,Chip Transaction,51414,Wood Ridge,NJ,7075.0,5411,
18191994,2016-08-06 20:41:00,711,4689,$80.00,Chip Transaction,27092,Belleville,IL,62221.0,4829,
17403969,2016-02-19 12:17:00,1826,5779,$11.15,Swipe Transaction,45926,Lady Lake,FL,32159.0,5814,
20042236,2017-09-03 17:24:00,1710,1182,$42.31,Chip Transaction,13646,Brandon,WI,53919.0,7538,
22237194,2018-12-13 07:49:00,395,2027,$8.69,Chip Transaction,75781,Aledo,TX,76008.0,5411,
19851021,2017-07-25 10:36:00,1422,3212,$27.73,Swipe Transaction,23020,Angier,NC,27501.0,5912,
19567747,2017-05-26 14:00:00,605,5650,$42.46,Online Transaction,39021,ONLINE,,,4784,
19112660,2017-02-19 04:55:00,1451,3226,$88.54,Chip Transaction,16283,Revere,MA,2151.0,5411,
20639494,2018-01-08 09:40:00,877,2296,$57.98,Chip Transaction,20561,Mesa,AZ,85201.0,5912,
21456468,2018-06-30 16:07:00,979,5421,$1.21,Chip Transaction,48044,Pomona,CA,91768.0,7230,
19281227,2017-03-27 06:55:00,674,2405,$40.00,Chip Transaction,27092,San Diego,CA,92107.0,4829,
17881760,2016-06-01 16:49:00,1513,2965,$8.83,Chip Transaction,65566,Shelton,CT,6484.0,5921,
20356853,2017-11-09 13:05:00,329,1362,$0.71,Chip Transaction,14528,Oak View,CA,93022.0,5499,
17792338,2016-05-13 16:50:00,1241,3724,$83.08,Chip Transaction,74840,New Bremen,OH,45869.0,4900,
19184196,2017-03-06 11:04:00,646,6090,$13.83,Chip Transaction,75936,Cleveland,OH,44120.0,5814,
20263856,2017-10-20 17:47:00,1575,5582,$0.51,Chip Transaction,14528,Sarasota,FL,34235.0,5499,
20775376,2018-02-06 07:39:00,1221,355,$47.95,Chip Transaction,32175,Moreno Valley,CA,92553.0,7538,
20479852,2017-12-05 13:13:00,327,4170,$5.00,Chip Transaction,44578,Derby,VT,5829.0,5812,
21032438,2018-04-01 16:26:00,1733,5013,$59.73,Swipe Transaction,96631,Williamsburg,KY,40769.0,7230,
18690144,2016-11-21 08:37:00,668,4097,$27.34,Chip Transaction,39157,Birmingham,AL,35211.0,5912,
22169099,2018-11-28 15:35:00,822,5424,$5.57,Chip Transaction,83480,Chula Vista,CA,91911.0,9402,
18428509,2016-09-26 11:23:00,1391,5129,$38.19,Online Transaction,39021,ONLINE,,,4784,
17623889,2016-04-07 13:13:00,972,4166,$-50.00,Swipe Transaction,43293,El Paso,TX,79912.0,5499,
21344977,2018-06-07 08:10:00,373,2817,$27.29,Chip Transaction,67570,Fort Wayne,IN,46814.0,5311,
19274199,2017-03-25 12:58:00,1261,4121,$21.54,Chip Transaction,75852,Portland,OR,97212.0,5812,
17924268,2016-06-10 18:29:00,1581,5541,$1.15,Chip Transaction,14528,Barnhart,MO,63012.0,5499,
20455927,2017-11-30 11:50:00,254,1247,$79.67,Chip Transaction,36934,Boulder,CO,80302.0,7538,
21388064,2018-06-16 09:23:00,747,2549,$0.98,Chip Transaction,86438,Alsip,IL,60803.0,5499,
19139593,2017-02-24 16:50:00,1463,3591,$1.06,Chip Transaction,14528,Kerhonkson,NY,12446.0,5499,
20309843,2017-10-30 14:40:00,1671,5785,$9.66,Chip Transaction,85589,Tampa,FL,33613.0,7542,
18755253,2016-12-05 05:37:00,1089,3159,$16.21,Chip Transaction,33120,Louisville,KY,40299.0,5813,
18728464,2016-11-29 09:26:00,1671,5785,$28.10,Chip Transaction,60569,Tampa,FL,33619.0,5300,
17889390,2016-06-03 11:42:00,1809,5830,$14.57,Chip Transaction,55060,Ashburn,VA,20147.0,5812,
21586656,2018-07-28 07:58:00,1262,991,$24.39,Online Transaction,9932,ONLINE,,,5311,
19941164,2017-08-13 11:24:00,940,273,$11.49,Swipe Transaction,44919,Miami,FL,33155.0,5814,
20720789,2018-01-25 12:52:00,1083,3710,$33.42,Online Transaction,73186,ONLINE,,,4814,
18715635,2016-11-26 15:00:00,1604,1095,$-58.00,Chip Transaction,59935,Batesville,MS,38606.0,5499,
19954755,2017-08-16 10:03:00,434,3463,$9.65,Chip Transaction,69230,Ames,IA,50014.0,5812,
22031007,2018-10-30 12:35:00,1173,4696,$8.48,Chip Transaction,50783,Gillette,WY,82716.0,5411,
19963750,2017-08-18 08:29:00,502,3521,$0.58,Swipe Transaction,14528,Rural Valley,PA,16249.0,5499,
18053730,2016-07-08 10:57:00,773,6046,$9.98,Chip Transaction,70979,Rainsville,AL,35986.0,4121,
18414786,2016-09-23 11:42:00,1283,5305,$64.33,Chip Transaction,89069,Camas,WA,98607.0,5251,
17366288,2016-02-11 11:04:00,1769,295,$18.68,Swipe Transaction,70927,Manahawkin,NJ,8050.0,7538,
19911999,2017-08-07 09:17:00,1331,5027,$0.88,Chip Transaction,25887,Olympia,WA,98516.0,5814,
19502304,2017-05-12 17:04:00,376,1262,$117.94,Swipe Transaction,11468,Collingswood,NJ,8108.0,5970,
21999548,2018-10-23 18:19:00,1558,4747,$43.98,Online Transaction,39021,ONLINE,,,4784,
18579677,2016-10-28 15:08:00,1130,2446,$22.15,Chip Transaction,274,Federal Way,WA,98003.0,5912,
17357696,2016-02-09 13:55:00,1727,3766,$100.00,Chip Transaction,59935,Columbia,SC,29229.0,5499,
21590076,2018-07-28 19:50:00,1915,4116,$126.49,Online Transaction,9932,ONLINE,,,5311,
18877178,2016-12-31 02:47:00,461,5313,$27.76,Chip Transaction,45389,Canton,MI,48188.0,5813,
19717170,2017-06-27 07:58:00,1685,1221,$73.06,Chip Transaction,59935,Scottsdale,AZ,85260.0,5499,
21104757,2018-04-17 06:52:00,797,4060,$-83.00,Swipe Transaction,59935,Honolulu,HI,96825.0,5499,
17708881,2016-04-25 19:09:00,229,5942,$-63.00,Swipe Transaction,43293,Solon,IA,52333.0,5499,
22256598,2018-12-17 08:25:00,127,2376,$146.73,Swipe Transaction,28780,Luverne,AL,36049.0,5411,
17654474,2016-04-14 07:45:00,909,2583,$73.00,Chip Transaction,56431,Olympia,WA,98516.0,5541,
20373758,2017-11-13 07:28:00,1424,4876,$26.84,Chip Transaction,26810,Sedona,AZ,86351.0,5541,
17499112,2016-03-11 18:07:00,1302,5632,$69.85,Swipe Transaction,50867,Jefferson,NC,28640.0,5541,Insufficient Balance
22077216,2018-11-09 08:11:00,772,5315,$103.81,Online Transaction,86369,ONLINE,,,4899,Insufficient Balance
18782577,2016-12-10 21:08:00,1972,5539,$30.28,Chip Transaction,19756,Cleveland,OH,44118.0,7832,
18334801,2016-09-06 09:52:00,1696,2408,$9.63,Chip Transaction,61437,Merritt Island,FL,32952.0,7230,
17979993,2016-06-22 14:27:00,804,1071,$273.96,Online Transaction,76210,ONLINE,,,5732,
21995775,2018-10-22 21:55:00,252,3675,$20.00,Chip Transaction,27092,Crestline,OH,44827.0,4829,
21480141,2018-07-05 16:27:00,1633,5012,$10.55,Chip Transaction,24535,Mesa,AZ,85202.0,5912,
19842621,2017-07-23 13:10:00,455,4064,$10.37,Chip Transaction,83480,Rosedale,NY,11422.0,9402,
18715006,2016-11-26 13:00:00,669,1151,$22.74,Chip Transaction,75781,Plattsburgh,NY,12901.0,5411,
17310409,2016-01-30 13:18:00,1083,5173,$54.64,Online Transaction,39021,ONLINE,,,4784,
21901517,2018-10-02 22:25:00,86,3178,$40.29,Chip Transaction,55094,Mc Cormick,SC,29835.0,7832,
17647964,2016-04-12 17:18:00,1710,1182,$45.46,Chip Transaction,42858,Portage,WI,53901.0,7538,
21876472,2018-09-27 14:25:00,571,312,$13.65,Chip Transaction,80095,Martinsburg,WV,25401.0,5921,
22137192,2018-11-22 00:26:00,121,5952,$94.31,Chip Transaction,60569,Circle Pines,MN,55014.0,5300,
21860140,2018-09-24 06:20:00,986,2139,$2.28,Swipe Transaction,14528,Garden City,NY,11530.0,5499,
19176328,2017-03-04 13:40:00,1443,4730,$597.86,Online Transaction,6063,ONLINE,,,4511,
21321619,2018-06-02 08:25:00,1558,4747,$46.70,Online Transaction,39021,ONLINE,,,4784,
20045493,2017-09-04 13:32:00,1737,3618,$11.55,Chip Transaction,75781,Eastpointe,MI,48021.0,5411,
20617007,2018-01-03 13:32:00,1787,4826,$17.31,Swipe Transaction,9744,Lexington,KY,40509.0,5300,
18354424,2016-09-10 14:33:00,852,4187,$41.54,Chip Transaction,12186,High Springs,FL,32643.0,5310,
17677518,2016-04-19 07:21:00,552,3275,$-64.00,Chip Transaction,59935,Alachua,FL,32615.0,5499,
17344166,2016-02-06 17:38:00,1439,235,$-499.00,Swipe Transaction,52923,Louisville,KY,40299.0,3504,
22245384,2018-12-14 19:01:00,1966,6029,$78.00,Chip Transaction,59935,Paragould,AR,72450.0,5499,
19083626,2017-02-12 21:00:00,754,6002,$85.50,Chip Transaction,56431,Myrtle Beach,SC,29579.0,5541,
21312130,2018-05-31 08:36:00,351,4512,$23.36,Swipe Transaction,61195,Flushing,NY,11355.0,5541,
20657004,2018-01-12 05:29:00,520,5104,$137.11,Online Transaction,73186,ONLINE,,,4814,
21098148,2018-04-15 14:36:00,1330,2189,$46.78,Online Transaction,15143,ONLINE,,,4784,
18948294,2017-01-15 07:06:00,1245,6008,$59.39,Chip Transaction,87884,Gloucester,VA,23061.0,5411,
22103927,2018-11-14 20:28:00,1238,1195,$53.67,Chip Transaction,72227,Arlington,VA,22203.0,5411,
20739779,2018-01-29 13:13:00,1417,2975,$127.00,Swipe Transaction,3558,Floral Park,NY,11005.0,3640,
19975289,2017-08-20 15:39:00,155,279,$297.87,Swipe Transaction,29742,Hattiesburg,MS,39401.0,3256,
21588509,2018-07-28 13:28:00,122,2034,$13.41,Chip Transaction,22204,Schriever,LA,70395.0,5541,
20869040,2018-02-26 06:02:00,891,2141,$37.05,Chip Transaction,20561,Van Buren,AR,72956.0,5912,
22294481,2018-12-25 09:57:00,1903,3568,$6.27,Chip Transaction,20519,Seattle,WA,98198.0,5942,
18437499,2016-09-28 09:19:00,1214,4771,$31.89,Online Transaction,39021,ONLINE,,,4784,
21902935,2018-10-03 09:09:00,474,5845,$15.33,Online Transaction,51397,ONLINE,,,5651,
18585053,2016-10-29 19:33:00,212,4145,$31.28,Chip Transaction,30055,Dallas,TX,75229.0,7832,
19136347,2017-02-24 07:06:00,434,3463,$-64.00,Chip Transaction,59935,Ankeny,IA,50021.0,5499,
17497293,2016-03-11 11:37:00,291,169,$13.38,Swipe Transaction,50783,Dalton,GA,30721.0,5411,
17831766,2016-05-22 08:24:00,1169,5763,$29.28,Chip Transaction,20519,Austin,TX,78750.0,5942,
19276576,2017-03-26 02:00:00,1787,2228,$4.99,Chip Transaction,69972,Lexington,KY,40509.0,5814,
21053728,2018-04-06 09:49:00,47,4952,$2.07,Chip Transaction,91128,Bronx,NY,10457.0,5411,
21232955,2018-05-14 09:01:00,1783,10,$14.58,Chip Transaction,47820,Oakland,CA,94606.0,5912,
20188847,2017-10-04 19:59:00,697,1298,$102.85,Chip Transaction,75936,Apex,NC,27502.0,5814,
20507064,2017-12-11 11:01:00,1168,3239,$86.00,Chip Transaction,43293,Berkeley Heights,NJ,7922.0,5499,
17255943,2016-01-18 17:36:00,1591,2847,$38.40,Chip Transaction,95349,Oak Harbor,WA,98278.0,8021,
19486140,2017-05-09 11:39:00,1269,4147,$1.17,Chip Transaction,22204,Miami,FL,33265.0,5541,
21001865,2018-03-26 09:58:00,1095,5669,$6.97,Chip Transaction,81833,Ridgewood,NY,11385.0,5912,
19816868,2017-07-18 07:26:00,1966,4087,$3.12,Swipe Transaction,59280,Paragould,AR,72450.0,5812,
20970570,2018-03-19 16:28:00,1776,4938,$67.02,Online Transaction,39021,ONLINE,,,4784,
17231131,2016-01-13 13:20:00,24,2827,$1.71,Chip Transaction,14528,Loves Park,IL,61111.0,5499,
21999658,2018-10-23 18:54:00,434,3463,$-197.00,Chip Transaction,92822,Indianola,IA,50125.0,3395,
18710447,2016-11-25 12:07:00,1357,5615,$495.00,Chip Transaction,15574,Commerce,TX,75428.0,3393,
21486139,2018-07-06 23:42:00,949,2249,$66.04,Chip Transaction,26909,North Brunswick,NJ,8902.0,5211,
17403801,2016-02-19 11:49:00,743,1026,$136.23,Swipe Transaction,20561,Greenville,NC,27858.0,5912,
19481027,2017-05-08 10:34:00,496,5806,$29.04,Chip Transaction,37845,Mesquite,TX,75149.0,7210,
20954031,2018-03-16 07:58:00,1046,3259,$-100.00,Chip Transaction,50867,Philadelphia,PA,19146.0,5541,Technical Glitch
21327302,2018-06-03 10:47:00,1954,4879,$1.22,Chip Transaction,86438,La Habra,CA,90631.0,5499,
20199771,2017-10-07 07:06:00,48,1294,$-84.00,Chip Transaction,26810,Albuquerque,NM,87107.0,5541,
19257115,2017-03-21 22:48:00,1156,12,$77.05,Online Transaction,39021,ONLINE,,,4784,
19955477,2017-08-16 12:17:00,714,2958,$8.15,Chip Transaction,41260,West Linn,OR,97068.0,5541,
20300962,2017-10-28 14:37:00,3,4835,$51.75,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,
17217686,2016-01-10 16:07:00,979,2613,$50.62,Chip Transaction,22204,Pomona,CA,91768.0,5541,
20666195,2018-01-13 22:31:00,1385,4344,$102.22,Chip Transaction,95855,Minneapolis,MN,55419.0,7538,
18858599,2016-12-27 06:08:00,1080,2562,$50.13,Chip Transaction,11468,Macon,GA,31204.0,5970,
22182296,2018-12-01 11:26:00,1591,2043,$17.70,Online Transaction,88998,ONLINE,,,4784,
18483681,2016-10-08 08:06:00,1654,1368,$2.57,Chip Transaction,83480,Newport,RI,2840.0,9402,
20116085,2017-09-19 12:11:00,345,3441,$20.07,Chip Transaction,20519,Saint Joseph,MI,49085.0,5942,
17467351,2016-03-05 05:16:00,1902,4286,$67.42,Chip Transaction,20519,Avon,OH,44011.0,5942,
19863264,2017-07-27 18:53:00,1818,4711,$14.73,Chip Transaction,26810,Virginia Beach,VA,23451.0,5541,
17266567,2016-01-21 05:24:00,364,4623,$16.87,Online Transaction,9932,ONLINE,,,5311,
18002771,2016-06-27 13:06:00,229,2683,$30.17,Swipe Transaction,86410,Cedar Rapids,IA,52402.0,5211,
21709362,2018-08-23 08:34:00,1562,168,$6.44,Chip Transaction,60130,Colcord,OK,74338.0,5411,
19777563,2017-07-09 17:27:00,1194,4614,$100.00,Chip Transaction,92822,Church Hill,TN,37642.0,3395,
19442789,2017-04-30 07:30:00,1500,4729,$189.96,Chip Transaction,57885,Elk Grove,CA,95624.0,5411,
19039526,2017-02-03 13:54:00,820,5040,$36.83,Swipe Transaction,61195,Brewster,MA,2631.0,5541,
20139395,2017-09-24 10:22:00,663,4831,$78.70,Swipe Transaction,20166,Franklin,TN,37067.0,5310,
18395696,2016-09-19 10:47:00,1227,3515,$6.48,Chip Transaction,75781,Romulus,MI,48174.0,5411,
21632737,2018-08-06 23:44:00,742,3943,$156.99,Swipe Transaction,86616,Twin City,GA,30471.0,4814,
21575448,2018-07-25 19:24:00,1594,3565,$7.71,Chip Transaction,22204,Palm Bay,FL,32907.0,5541,
21981836,2018-10-19 22:26:00,1585,2721,$41.95,Chip Transaction,32175,Jacksonville,FL,32222.0,7538,
17262439,2016-01-20 08:03:00,1301,4435,$9.27,Swipe Transaction,39447,Novato,CA,94947.0,5812,
18347228,2016-09-08 20:42:00,173,3528,$65.63,Chip Transaction,81379,Abilene,TX,79605.0,5411,
19361017,2017-04-12 22:26:00,1166,1222,$33.02,Online Transaction,18563,ONLINE,,,4121,
17535406,2016-03-19 16:04:00,1260,6081,$114.83,Online Transaction,86369,ONLINE,,,4899,
18551012,2016-10-22 14:44:00,706,4284,$493.24,Chip Transaction,23524,San Rafael,CA,94903.0,6300,
17515532,2016-03-15 10:22:00,1818,4711,$1.79,Chip Transaction,50783,Virginia Beach,VA,23451.0,5411,
19785496,2017-07-11 12:26:00,1237,5300,$34.22,Chip Transaction,2121,Waukegan,IL,60085.0,5912,
18477657,2016-10-06 16:56:00,1030,2936,$10.73,Chip Transaction,75781,Vancouver,WA,98685.0,5411,
20024677,2017-08-31 06:29:00,1786,1000,$8.84,Chip Transaction,37466,Louisville,OH,44641.0,5921,
20274419,2017-10-23 06:57:00,1221,4561,$15.79,Chip Transaction,20519,Sun City,CA,92585.0,5942,
19626193,2017-06-07 22:53:00,984,4088,$1.14,Chip Transaction,86438,Kissimmee,FL,34746.0,5499,
20986833,2018-03-23 07:52:00,236,4560,$5.49,Chip Transaction,46284,Sydney,Australia,,5411,
20630848,2018-01-06 12:06:00,1826,5779,$23.03,Chip Transaction,22204,Lady Lake,FL,32159.0,5541,
17471393,2016-03-05 22:31:00,1155,2997,$15.39,Swipe Transaction,22204,Dekalb,IL,60115.0,5541,
18320115,2016-09-03 08:35:00,1118,5274,$-69.00,Swipe Transaction,68671,Los Angeles,CA,90036.0,5541,
18257064,2016-08-20 17:52:00,1587,3996,$4.88,Chip Transaction,22938,Sharon,MA,2067.0,5812,
